NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
3011,-52.428703,-66.41595,-56.845993,-45.758526,57.84397,47.796505,71.14691,23.73952,28.49399,59.121574,-60.43636,58.698704,75.71138,32.060036,31.490602,74.39629,-71.66512,-76.0409,35.913258,50.846924,71.74588,4.9871993,39.58447,75.68226,-65.33437,76.2349,-43.29408,9.503611,65.40734,-27.088486,-70.776436,-73.00584
3196,-198.36545,-227.02798,-198.75104,-163.29884,192.27916,165.99094,244.38771,86.04948,99.34786,199.62018,-214.88698,207.37317,276.22452,124.07257,119.72451,261.59128,-251.8435,-267.62067,132.83484,188.7625,252.03857,19.85219,141.70885,261.4958,-222.4985,266.24594,-169.18082,39.139973,239.89967,-113.367676,-264.01086,-246.99039
3926,-99.53886,-118.59855,-102.840126,-83.800026,101.616005,86.1375,127.54767,43.974804,51.479916,104.82945,-110.46017,106.9624,140.63812,61.734207,59.976498,135.09544,-130.05905,-138.18895,67.22412,95.42677,130.24297,9.727603,72.7219,136.04219,-116.36096,138.06181,-83.88436,18.97673,121.85094,-54.73292,-133.25671,-129.60175
4255,-47.310467,-60.659187,-51.79499,-41.59162,52.998837,43.57536,64.908,21.517096,25.983616,54.075253,-54.947655,53.393574,68.60464,28.832962,28.39662,67.73677,-65.25886,-69.2192,32.493244,45.981724,65.334145,4.500537,35.94475,69.03644,-59.71129,69.407524,-38.90741,8.480433,59.237522,-24.127275,-63.968998,-66.75025
6769,-69.14372,-85.00855,-73.20519,-59.29367,73.48103,61.456806,91.26146,30.953865,36.63669,75.41342,-78.22425,75.86519,98.766014,42.585358,41.59011,95.98376,-92.42517,-98.15592,47.041344,66.67507,92.54253,6.607274,51.365387,97.18362,-83.521194,98.27655,-57.644978,12.858431,85.45539,-36.832947,-92.940414,-93.19025
6983,-68.42335,-84.25787,-72.53594,-58.71512,72.834785,60.879993,90.46616,30.653664,36.334274,74.766914,-77.49065,75.18692,97.84114,42.137783,41.172436,95.11137,-91.58077,-97.24,46.554886,66.01321,91.71149,6.5855474,50.893948,96.31076,-82.76211,97.39014,-57.072567,12.699365,84.61537,-36.41062,-92.03949,-92.38613
7413,-69.30424,-85.247986,-73.406456,-59.427597,73.658104,61.603165,91.53892,31.03158,36.776546,75.63468,-78.43649,76.10475,99.07419,42.69362,41.70706,96.2596,-92.68732,-98.41376,47.141247,66.851425,92.81919,6.683157,51.525158,97.45206,-83.72414,98.564644,-57.838886,12.873505,85.6803,-36.92794,-93.219284,-93.458954
2218,-57.37859,-71.93121,-61.695896,-49.77534,62.48864,51.8558,77.112465,25.875563,30.894865,63.950603,-65.71175,63.78063,82.53433,35.176426,34.474472,80.78764,-77.81615,-82.59919,39.218296,55.53533,77.898636,5.442646,43.074745,82.055954,-70.7362,82.77424,-47.521217,10.501259,71.3508,-29.966597,-77.32681,-78.990234
4680,-68.42296,-84.25744,-72.53556,-58.714798,72.83442,60.879673,90.4657,30.653496,36.33408,74.76653,-77.49022,75.186516,97.8406,42.13753,41.1722,95.11086,-91.58029,-97.23948,46.55462,66.01284,91.711,6.585508,50.893665,96.31026,-82.76169,97.38962,-57.07223,12.699285,84.6149,-36.410393,-92.03896,-92.38566
910,-35.836594,-47.630714,-40.398914,-32.185387,41.961063,34.040688,50.76839,16.467365,20.368801,42.637344,-42.58116,41.427795,52.639675,21.588638,21.455204,52.70664,-50.82191,-53.83941,24.808033,35.040573,50.881054,3.4663951,27.759315,53.99708,-46.982533,53.971203,-29.117981,6.1902184,45.380444,-17.579592,-48.689445,-52.545715
1118,-74.502266,-90.98312,-78.46398,-63.622723,78.48025,65.82576,97.732895,33.26411,39.291542,80.65637,-83.93862,81.404,106.2056,45.964478,44.8445,102.93379,-99.10631,-105.254105,50.595802,71.76078,99.2491,7.1871753,55.16367,104.091415,-89.34271,105.359245,-62.300606,13.922806,91.89348,-39.975273,-100.091446,-99.678856
8019,-68.554825,-84.39514,-72.65828,-58.820736,72.95279,60.98539,90.611626,30.70842,36.389698,74.885124,-77.62474,75.31098,98.01029,42.21949,41.248695,95.27082,-91.73516,-97.40737,46.6437,66.134094,91.86339,6.589674,50.980206,96.470276,-82.9008,97.55224,-57.17717,12.728353,84.768875,-36.48774,-92.20412,-92.53313
126,-167.22224,-192.91289,-168.55968,-138.25516,163.76183,140.85043,207.65068,72.807816,84.30485,169.80856,-182.00613,175.7849,233.54178,104.42006,100.89924,221.77737,-213.51013,-226.88992,112.15565,159.36108,213.72144,16.676771,120.00593,222.02512,-189.09555,225.93797,-142.31003,32.76,202.72336,-94.86642,-222.83505,-210.06175
497,-133.06392,-155.43198,-135.40378,-110.779465,132.43292,113.25425,167.26218,58.266197,67.74801,137.0421,-145.9063,141.06918,186.66115,82.86847,80.24076,178.04646,-171.40826,-182.15446,89.48138,127.09525,171.61447,13.156654,96.15644,178.66122,-152.41444,181.6332,-112.80889,25.790617,161.91698,-74.58983,-177.62526,-169.48337
769,-147.16248,-170.8158,-149.02675,-122.11624,145.32927,124.62594,183.81361,64.25503,74.49187,150.47363,-160.74759,155.28998,205.88483,91.75096,88.73511,195.99695,-188.69609,-200.55737,98.85263,140.37651,188.88208,14.516221,105.9349,196.4721,-167.51868,199.81613,-124.89739,28.691502,178.71513,-82.95345,-196.18549,-186.12387
1542,-99.53886,-118.59855,-102.840126,-83.800026,101.616005,86.1375,127.54767,43.974804,51.479916,104.82945,-110.46017,106.9624,140.63812,61.734207,59.976498,135.09544,-130.05905,-138.18895,67.22412,95.42677,130.24297,9.727603,72.7219,136.04219,-116.36096,138.06181,-83.88436,18.97673,121.85094,-54.73292,-133.25671,-129.60175
2097,-119.33614,-140.36366,-122.07752,-99.73467,119.82908,102.15711,151.02124,52.419205,61.09509,123.867935,-131.39832,127.116486,167.82602,74.21252,71.94376,160.47144,-154.48721,-164.1654,80.36695,114.130264,154.68933,11.754271,86.56909,161.22633,-137.66258,163.81367,-100.96633,22.994482,145.51569,-66.45073,-159.46388,-153.17102
5127,-79.7106,-96.731964,-83.53527,-67.82366,83.30453,70.05578,103.94131,35.496853,41.821316,85.689445,-89.455635,86.720184,113.36303,49.243237,47.990208,109.6253,-105.54456,-112.10974,54.056507,76.68253,105.69695,7.704375,58.815186,110.74407,-94.9701,112.169426,-66.78113,14.973344,98.12407,-43.03608,-106.98563,-105.91066
6568,-153.67126,-178.02289,-155.38991,-127.35476,151.33275,129.89449,191.6038,67.04296,77.71589,156.79185,-167.66725,161.98886,214.91058,95.86655,92.6994,204.40889,-196.78423,-209.12807,103.158806,146.55235,196.99722,15.26169,110.52644,204.80658,-174.5351,208.33821,-130.59077,29.99757,186.51907,-86.816444,-204.87921,-193.94415
6591,-133.9147,-156.37238,-136.23431,-111.46414,133.2172,113.9429,168.27808,58.630314,68.16736,137.86601,-146.8096,141.94232,187.83798,83.40593,80.757904,179.14372,-172.46371,-183.27394,90.04474,127.90144,172.67258,13.251402,96.75538,179.74896,-153.3311,182.74542,-113.5504,25.961735,162.93626,-75.09425,-178.75911,-170.50322
6656,-167.22224,-192.9129,-168.55968,-138.25516,163.76183,140.85043,207.6507,72.807816,84.30485,169.80856,-182.00615,175.7849,233.54178,104.42007,100.89924,221.77737,-213.51013,-226.88992,112.15565,159.36108,213.72144,16.676771,120.00593,222.02512,-189.09555,225.93799,-142.31003,32.759995,202.72336,-94.866425,-222.83508,-210.06175
6770,-91.18118,-109.3795,-94.69933,-77.06796,93.90469,79.36032,117.59562,40.404877,47.400005,96.76059,-101.602516,98.424034,129.13016,56.467037,54.921505,124.35543,-119.71999,-127.19577,61.674725,87.52286,119.8918,8.862603,66.85538,125.37893,-107.34709,127.14737,-76.66486,17.289392,111.845375,-49.79502,-122.17472,-119.61572
6902,-153.67126,-178.02289,-155.38991,-127.35476,151.33275,129.89449,191.6038,67.04296,77.71589,156.79185,-167.66725,161.98886,214.91058,95.86655,92.6994,204.40889,-196.78423,-209.12807,103.158806,146.55235,196.99722,15.26169,110.52644,204.80658,-174.5351,208.33821,-130.59077,29.99757,186.51907,-86.816444,-204.87921,-193.94415
6984,-133.05414,-155.4283,-135.39917,-110.77186,132.42743,113.24762,167.26056,58.263752,67.75055,137.04054,-145.90036,141.06812,186.65762,82.863174,80.2376,178.04227,-171.40334,-182.14673,89.47351,127.088776,171.61191,13.163347,96.154755,178.65633,-152.40686,181.62912,-112.80775,25.78629,161.90845,-74.583824,-177.62062,-169.48102
3398,-280.662,-317.24792,-278.57974,-229.46962,267.6256,232.43196,341.54385,121.03218,139.17325,278.47766,-301.8238,290.94382,389.1485,176.02855,169.50995,366.88934,-353.21545,-375.26883,187.4681,266.4963,353.37454,28.352703,199.11307,365.85287,-310.7571,372.8107,-240.30887,55.999138,338.1679,-162.27986,-372.92853,-344.67358
6750,-142.24168,-165.50899,-144.316,-118.16263,140.85748,120.67082,178.12439,62.17626,72.20205,145.85378,-155.60854,150.4038,199.26277,88.65815,85.79254,189.80295,-182.72563,-194.18074,95.572365,135.76613,182.93684,14.105767,102.56856,190.32063,-162.27486,193.54738,-120.73813,27.659655,172.88322,-80.03468,-189.77695,-180.39488
1505,-109.96342,-130.06757,-112.97491,-92.192085,111.21325,94.57697,139.91962,48.422905,56.54817,114.86306,-121.490074,117.58266,154.96167,68.30423,66.27837,148.46458,-142.92892,-151.87494,74.14499,105.27721,143.12375,10.796276,80.018875,149.31194,-127.583786,151.63391,-92.880226,21.089659,134.31589,-60.899933,-147.06064,-142.02216
2502,-197.40211,-226.00304,-197.83887,-162.5257,191.41017,165.2208,243.29341,85.64422,98.91347,198.73035,-213.89046,206.43317,274.947,123.46829,119.15235,260.3933,-250.68892,-266.38354,132.19138,187.8653,250.89188,19.784153,141.06061,260.30566,-221.47914,265.03662,-168.37752,38.93371,238.76582,-112.79642,-262.77005,-245.88515
5082,-153.6798,-178.043,-155.40616,-127.36221,151.34354,129.90561,191.62749,67.046036,77.73023,156.81001,-167.68436,162.00955,214.9373,95.87297,92.706535,204.43004,-196.8061,-209.14778,103.16481,146.5643,197.01883,15.270777,110.54123,204.82675,-174.54971,208.36269,-130.60495,29.996996,186.53656,-86.822655,-204.9001,-193.96518
6070,-199.39801,-228.1339,-199.73337,-164.1273,193.21669,166.81511,245.57278,86.48949,99.82197,200.58414,-215.95789,208.3915,277.60403,124.72146,120.3433,262.8868,-253.08781,-268.95093,133.52013,189.72726,253.28142,19.937222,142.40794,262.78207,-223.59279,267.55063,-170.05441,39.357094,241.1154,-113.977905,-265.35318,-248.18831
1275,-196.42314,-224.92926,-196.88864,-161.73842,190.51343,164.43015,242.13661,85.22793,98.43913,197.79164,-212.85577,205.43842,273.60303,122.85023,118.55999,259.1403,-249.48216,-265.10233,131.54147,186.94037,249.68564,19.682768,140.37724,259.0635,-220.42859,263.76794,-167.53133,38.733463,237.59637,-112.2146,-261.4741,-244.7225
1594,-299.39282,-337.76248,-296.73364,-244.52779,284.76373,247.54707,363.62842,128.99065,148.21785,296.4076,-321.59534,309.94302,414.82532,187.85254,180.83727,390.8361,-376.26678,-399.75027,199.9033,284.18253,376.4149,30.27344,212.16269,389.58435,-330.83008,397.0365,-256.4885,59.843643,360.52032,-173.41231,-397.70197,-366.8861
2216,-288.9867,-326.3636,-286.64655,-236.16202,275.24216,239.1489,351.35678,124.56956,143.1913,286.4446,-310.6096,299.3856,400.55768,181.28345,174.54399,377.53046,-363.45834,-386.14798,192.99469,274.3562,363.6128,29.204859,204.91127,376.3986,-319.6775,383.57535,-247.49847,57.708134,348.10098,-167.22737,-383.93735,-354.54388
3010,-198.44276,-227.14384,-198.84828,-163.36261,192.36331,166.06105,244.52197,86.086754,99.41706,199.72743,-214.98979,207.48978,276.37457,124.12518,119.78177,261.7248,-251.97067,-267.74506,132.88226,188.84811,252.1733,19.8913,141.78647,261.62527,-222.59541,266.38452,-169.27644,39.146744,240.0085,-113.41475,-264.14703,-247.12018
6214,-242.12193,-274.98428,-241.18637,-198.48221,232.3439,201.31064,296.03268,104.656,120.51169,241.53702,-261.10062,251.79265,336.24374,151.69511,146.19363,317.56656,-305.72852,-324.8501,161.88065,230.08745,305.90973,24.361473,172.21886,316.97507,-269.42334,322.89398,-206.9886,48.102943,292.13876,-139.36969,-321.90982,-298.91638
4135,-152.64442,-176.9143,-154.40654,-126.52987,150.39607,129.07213,190.41267,66.60504,77.235306,155.82373,-166.59558,160.96553,213.52646,95.22045,92.08168,203.11151,-195.53764,-207.79784,102.47779,145.58887,195.75018,15.1695795,109.82437,203.51868,-173.44174,207.02907,-129.71526,29.784092,185.3046,-86.20869,-203.5363,-192.74281
826,-132.87392,-155.2305,-135.2242,-110.62687,132.26201,113.101974,167.04735,58.186996,67.66317,136.86758,-145.70988,140.88493,186.41031,82.7495,80.12864,177.81152,-171.18118,-181.91061,89.353874,126.918564,171.3897,13.144841,96.02889,178.42744,-152.21326,181.39523,-112.652176,25.749569,161.69315,-74.47693,-177.38211,-169.26686
980,-210.93088,-240.83281,-210.96127,-173.40448,203.79897,176.14343,259.26428,91.396454,105.45886,211.69136,-228.18135,220.1684,293.5058,132.0082,127.33496,277.70078,-267.35184,-284.08163,141.17308,200.64241,267.5492,21.177086,150.49612,277.4607,-235.99095,282.55594,-180.06427,41.704006,254.9203,-120.83584,-280.67075,-261.94022
7879,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
7933,-142.24168,-165.50899,-144.316,-118.16263,140.85748,120.67082,178.12439,62.17626,72.20205,145.85378,-155.60854,150.4038,199.26277,88.65815,85.79254,189.80295,-182.72563,-194.18074,95.572365,135.76613,182.93684,14.105767,102.56856,190.32063,-162.27486,193.54738,-120.73813,27.659655,172.88322,-80.03468,-189.77695,-180.39488
1366,-470.01956,-524.6095,-462.06458,-381.67746,440.8322,385.24078,564.7341,201.44992,230.56554,459.70456,-501.65353,482.97995,648.6839,295.54666,284.00067,608.9322,-586.1998,-622.7043,313.1817,445.28372,586.2271,47.740974,331.01425,605.7075,-513.6202,617.64355,-403.86554,94.892876,564.1087,-274.8262,-623.3383,-569.1836
476,-484.7102,-540.7661,-476.34732,-393.48874,454.29776,397.11456,582.14264,207.69608,237.72539,473.83755,-517.20166,497.96252,668.9161,304.82706,292.90588,627.78467,-604.34424,-641.94946,322.92645,459.1831,604.3763,49.312973,341.29947,624.38306,-529.3865,636.7209,-416.6189,97.89176,581.6739,-283.56143,-642.8402,-586.6844
6269,-250.4783,-284.17453,-249.31384,-205.20274,240.00227,208.06833,305.93503,108.20626,124.58361,249.5716,-269.9504,260.31146,347.75153,156.97385,151.25453,328.28635,-316.05255,-335.8036,167.42885,237.99144,316.22974,25.247663,178.07173,327.59653,-278.39957,333.75082,-214.23036,49.80877,302.13678,-144.33981,-332.99576,-308.86487
6845,-459.66736,-513.281,-452.0393,-373.3569,431.36865,376.88678,552.5446,197.05843,225.57782,449.80627,-490.7343,472.4914,634.5059,289.014,277.7456,595.7102,-573.4715,-609.1835,306.30658,435.5118,573.50964,46.690933,323.80875,592.6048,-502.53397,604.26965,-394.93277,92.762474,551.7594,-268.67145,-609.65936,-556.92175
689,-473.23795,-528.18567,-465.21945,-384.2666,443.79807,387.85043,568.59863,202.82408,232.17165,462.84,-505.08414,486.3077,653.16785,297.5842,285.96405,613.10345,-590.2124,-626.9477,315.31134,448.3434,590.25037,48.122807,333.2952,609.8361,-517.0905,621.8681,-406.6941,95.53881,567.97577,-276.74072,-627.6511,-573.06287
3938,-253.60062,-287.59592,-252.3414,-207.71306,242.85995,210.58873,309.61896,109.53312,126.09302,252.56189,-273.24765,263.48038,352.0339,158.9449,153.143,332.27982,-319.89725,-339.88626,169.50182,240.94028,320.07242,25.568914,180.24846,331.55414,-281.74704,337.79153,-216.9279,50.44895,305.86417,-146.19556,-337.12674,-312.56915
6009,-258.81308,-293.30746,-257.39542,-211.90384,247.63057,214.7962,315.7685,111.74821,128.61263,257.5539,-278.75214,268.7704,359.1829,162.2355,156.29552,338.9463,-326.31516,-346.70215,172.96246,245.86273,326.48718,26.10507,183.88213,338.1609,-287.3353,344.53732,-221.4314,51.517864,312.08652,-149.29364,-344.02264,-318.7531
6341,-177.62949,-204.32527,-178.65726,-146.6249,173.29832,149.25513,219.94447,77.23506,89.34384,179.78348,-193.00183,186.35506,247.8206,110.9881,107.19341,235.09499,-226.33208,-240.51114,119.06462,169.19055,226.54129,17.748291,127.26759,235.22784,-200.26462,239.42386,-151.29846,34.887726,215.15306,-101.04844,-236.60655,-222.4166
4436,-250.4782,-284.17444,-249.3137,-205.20274,240.00215,208.06825,305.93484,108.20624,124.58351,249.57147,-269.95026,260.3113,347.75134,156.97383,151.25447,328.28622,-316.0524,-335.80344,167.4288,237.99136,316.22955,25.247604,178.07161,327.5964,-278.3995,333.7506,-214.23026,49.808773,302.13666,-144.33977,-332.99564,-308.86475
4995,-470.19717,-524.8707,-462.2844,-381.82343,441.02188,385.40182,565.03436,201.53319,230.71869,459.9445,-501.8867,483.241,649.02136,295.66684,284.1291,609.23175,-586.4872,-622.98663,313.29254,445.4782,586.52826,47.823856,331.18924,605.9985,-513.84106,617.95557,-404.0783,94.91057,564.35724,-274.9348,-623.64435,-569.474
8294,-484.71024,-540.76575,-476.34726,-393.48825,454.2971,397.11383,582.14154,207.6959,237.72473,473.8365,-517.2011,497.9623,668.915,304.8266,292.90515,627.7844,-604.3439,-641.94965,322.926,459.18283,604.3765,49.312798,341.29935,624.38275,-529.38696,636.7202,-416.61826,97.891785,581.67303,-283.5611,-642.8393,-586.68396
7010,-197.40637,-226.00426,-197.84045,-162.52899,191.41318,165.22287,243.2941,85.646225,98.91231,198.73125,-213.89235,206.43365,274.94803,123.47065,119.15431,260.39554,-250.69054,-266.38644,132.19409,187.8681,250.89362,19.782005,141.06071,260.30817,-221.48201,265.0379,-168.37909,38.935318,238.76855,-112.798584,-262.77267,-245.88676
258,-231.74466,-263.64468,-231.14728,-190.1404,222.85452,192.94601,283.82935,100.24429,115.525444,231.62883,-250.16545,241.29677,322.0561,145.14748,139.92389,304.325,-292.9844,-311.305,154.99144,220.29936,293.17163,23.319572,165.01,303.8489,-258.3125,309.5024,-198.04535,45.968563,279.77124,-133.20563,-308.20972,-286.6377
4561,-251.51904,-285.31503,-250.323,-206.03954,240.95482,208.90852,307.1629,108.64855,125.08673,250.56839,-271.04953,261.36774,349.17908,157.63094,151.884,329.6177,-317.33417,-337.1645,168.11987,238.97435,317.51065,25.354742,178.79727,328.91577,-279.51526,335.0977,-215.1295,50.02216,303.37918,-144.95837,-334.3727,-310.0996
347,-193.23938,-221.43959,-193.80069,-159.17828,187.59772,161.85971,238.37831,83.874084,96.89908,194.74171,-209.49298,202.20639,269.23615,120.840706,116.63456,255.06752,-245.56122,-260.93716,129.42783,183.93365,245.76587,19.355463,138.15697,255.02652,-217.01343,259.64508,-164.78168,38.08162,233.79478,-110.32287,-257.26187,-240.94464
2147,-230.88474,-262.70242,-230.31342,-189.44894,222.0673,192.25183,282.8147,99.87874,115.1097,230.80519,-249.25723,240.42403,320.87665,144.60458,139.40375,303.2251,-291.9255,-310.18033,154.42049,219.48729,292.11325,23.231153,164.41054,302.75885,-257.3905,308.38925,-197.30252,45.792286,278.7447,-132.6945,-307.0721,-285.6175
2306,-271.29425,-306.98392,-269.49747,-221.93848,259.0531,224.87079,330.4934,117.05186,134.64583,269.50687,-291.93222,281.4373,376.30118,170.1149,163.84439,354.90912,-341.6823,-363.02145,181.24881,257.64978,341.8472,27.389204,192.58308,353.9805,-300.71548,360.68927,-232.21501,54.077568,326.98596,-156.71205,-360.5355,-333.56055
3582,-293.15247,-330.933,-290.68933,-239.51115,279.05533,242.51353,356.27698,126.33901,145.2094,290.43854,-315.01212,303.61874,406.27795,183.91357,177.06422,382.86282,-368.59247,-391.5982,195.76059,278.2917,368.74396,29.637173,207.8194,381.68222,-324.14523,388.972,-251.10088,58.56163,353.07693,-169.70381,-389.45288,-359.49063
4141,-143.33919,-166.7133,-145.38144,-119.04542,141.86389,121.558,179.4219,62.643166,72.733864,146.90628,-156.76855,151.51901,200.76897,89.350464,86.45582,191.2077,-184.07838,-195.61835,96.30122,136.80261,184.28918,14.218153,103.33506,191.71371,-163.45374,194.97118,-121.68514,27.88361,174.1946,-80.68607,-191.22913,-181.69815
